sep=,
Result 3|time [s] Case 1,Result 3|weaDat.weaBus.TDryBul Case 1,Result 3|zonHVAC.TAir [K] Case 1,Result 1|time [s] Case 1,Result 1|weaDat.weaBus.TDryBul Case 1,Result 1|zonHVAC.TAir [K] Case 1
974937.6,274.94177219531014,283.1150287535844,974937.6,274.94177219531014,280.249301408697
977616,274.5049672214559,283.114412482988,977616,274.5049672214559,280.2356251958191
979200,274.25,283.16705795829387,979200,274.25,280.2755218957699
979200,274.25,283.16705795829387,979200,274.25,280.2755218957699
980294.4,274.5562598143991,283.0416255335943,980294.4,274.5562598143991,280.1601606289035
982972.8,275.95,283.1883894622826,982972.8,275.95,280.38478440371273
985651.2000000001,275.95,283.1419658861886,985651.2000000001,275.95,280.3562120440318
988329.6,275.95,283.14295404991174,988329.6,275.95,280.36974116011623
991008,275.95,283.16609243868504,991008,275.95,280.40382128181096
993686.4,275.95,283.20429070408164,993686.4,275.95,280.4516921312162
996364.8,275.95,283.2486290850214,996364.8,275.95,280.5050428600327
999043.2000000001,276.2380724247271,283.3105487719312,999043.2000000001,276.2380724247271,280.5849158086041
1001721.6,276.2707934463995,283.3482941804388,1001721.6,276.2707934463995,280.643043057115
1004400,275.34999999999997,283.2813254831444,1004400,275.34999999999997,280.54305212409525
1007078.4,275.0428982581197,283.19858667878367,1007078.4,275.0428982581197,280.45168553819803
1009756.8,274.3276488155426,283.0666553972974,1009756.8,274.3276488155426,280.2979965937302
1012435.2000000001,273.4870110670132,282.9006193952731,1012435.2000000001,273.4870110670132,280.09844589771984
1015113.6,272.58195767688255,282.721180378484,1015113.6,272.58195767688255,279.8800861236775
1015200,272.54999999999995,282.715081976252,1015200,272.54999999999995,279.87256282202026
1015200,272.54999999999995,282.715081976252,1015200,272.54999999999995,279.87256282202026
1017792,270.5792945454545,282.7137892123486,1017792,270.5792945454545,279.77338925950835
1020470.4,268.97695329645785,282.4863342077039,1020470.4,268.97695329645785,279.4491197026233
1023148.8,267.8804207798854,282.273895373117,1023148.8,267.8804207798854,279.16384520426595
1025827.2000000001,267.08371735040015,282.0666104595729,1025827.2000000001,267.08371735040015,278.8951915308086
1028505.6000000001,266.62445873038934,281.87244289925417,1028505.6000000001,266.62445873038934,278.65532956015596
1031184,266.2273509565217,281.67913280892014,1031184,266.2273509565217,278.4198241720354
1033862.4,265.6836458240009,281.48176023293263,1033862.4,265.6836458240009,278.17879246092565
1036540.8,263.77981115547806,281.18991323402884,1036540.8,263.77981115547806,277.77030464449507
1036800,263.75,281.1644303163873,1036800,263.75,277.73711279808623
1036800,263.75,281.1644303163873,1036800,263.75,277.73711279808623
1039219.2000000001,263.75,280.97397169107956,1039219.2000000001,263.75,277.5139909999789
1041897.6000000001,263.75,280.7751246277166,1041897.6000000001,263.75,277.2870295296645
1044576,263.7171838117647,280.57870064201296,1044576,263.7171838117647,277.063758368539
1047254.4,263.1959852378355,280.3574183040006,1047254.4,263.1959852378355,276.79435213929276
1049932.8,263.1762122556235,280.15187706236935,1049932.8,263.1762122556235,276.5576754834281
1052611.2,262.7191701217885,279.9408306059233,1052611.2,262.7191701217885,276.3084409595076
1055289.6,262.04999999999995,279.69142319561377,1055289.6,262.04999999999995,275.9949983285933
1057968,262.04999999999995,279.4849796574836,1057968,262.04999999999995,275.76215951471227
1060646.4000000001,262.04999999999995,279.2830222782581,1060646.4000000001,262.04999999999995,275.53654891095346
1063324.8,262.04999999999995,279.1081839051727,1063324.8,262.04999999999995,275.33854613159343
1065600,262.04999999999995,279.0996510646717,1065600,262.04999999999995,275.30687527670517
1065600,262.04999999999995,279.0996510646717,1065600,262.04999999999995,275.30687527670517
1066003.2,262.0717267983058,279.0048554347552,1066003.2,262.0717267983058,275.2085989166887
1068681.6,262.9311107297888,279.2039666501993,1068681.6,262.9311107297888,275.4113052011824
1071360,264.2360705882353,279.6955005233682,1071360,264.2360705882353,275.91943226241125
1074038.4000000001,265.2283999999995,280.2712169880579,1074038.4000000001,265.2283999999995,276.50199718294255
1076716.8,266.0468000000002,280.8634133517482,1076716.8,266.0468000000002,277.0884445575946
1079395.2,266.86519999999973,281.43521161169053,1079395.2,266.86519999999973,277.655879645903
1082073.6,267.6836000000004,281.93314173408095,1082073.6,267.6836000000004,278.15522682614227
1084752,268.0724661333333,282.19808248821806,1084752,268.0724661333333,278.4203945811247
1087430.4000000001,267.0336581888,282.21158175970874,1087430.4000000001,267.0336581888,278.3674776804665
1090108.8,267.17696330239994,282.331651226135,1090108.8,267.17696330239994,278.46692134007816
1092787.2,266.4428000000002,282.10574051731675,1092787.2,266.4428000000002,278.2018266963375
1095465.6,265.6243999999995,281.83285570279145,1095465.6,265.6243999999995,277.8817116816283
1098144,264.80974776470583,281.556193196953,1098144,264.80974776470583,277.5548834683433
1100822.4000000001,264.8355360301175,281.3076959527267,1100822.4000000001,264.8355360301175,277.28874936767215
1101600,264.84999999999997,281.2418105265148,1101600,264.84999999999997,277.22210113058884
1101600,264.84999999999997,281.2418105265148,1101600,264.84999999999997,277.22210113058884
1103500.8,264.50199229289393,281.2848280310769,1103500.8,264.50199229289393,277.23548946205045
1106179.2,264.5425475327996,281.08229748548314,1106179.2,264.5425475327996,277.00911071498626
1108857.6,265.95460563116893,280.98353470891396,1108857.6,265.95460563116893,276.97078703087186
1111536,265.90972987012987,280.8240503038886,1111536,265.90972987012987,276.81103134324695
1114214.4000000001,266.250905960727,280.6764208689037,1114214.4000000001,266.250905960727,276.6727743235128
1116892.8,266.45,280.5383959079765,1116892.8,266.45,276.547382891099
1119571.2,266.45,280.38848458724334,1119571.2,266.45,276.39856035326153
1122249.6,266.45,280.24074633528846,1122249.6,266.45,276.2526215678009
1123200,266.45,280.18887349142193,1123200,266.45,276.201586065417
1123200,266.45,280.18887349142193,1123200,266.45,276.201586065417
1124928,266.2762272,280.0887615065288,1124928,266.2762272,276.09761782155334
1127606.4000000001,265.82314009884465,279.9156170001958,1127606.4000000001,265.82314009884465,275.90495096545806
1130284.8,265.3658612788824,279.73732667402646,1130284.8,265.3658612788824,275.7051023367247
1132963.2,267.88967533155994,279.6964592010346,1132963.2,267.88967533155994,275.7598142923003
1135641.6,269.03213354496006,279.6847685877728,1135641.6,269.03213354496006,275.84115394680015
1138320,268.44559111111107,279.56713201019346,1138320,268.44559111111107,275.72249486904593
1140998.4000000001,267.1189832152183,279.3822038273369,1140998.4000000001,267.1189832152183,275.48703106184126
1143676.8,266.3702251775999,279.20757709672785,1143676.8,266.3702251775999,275.27978124063833
1146355.2,266.90030672164545,279.09640375383236,1146355.2,266.90030672164545,275.19198363179
1149033.6,267.7585884205578,279.0298825342225,1149033.6,267.7585884205578,275.17694836195307
1151712,268.6630726962637,279.0176744359267,1151712,268.6630726962637,275.22231820907854
1152000,268.75,279.0208912580022,1152000,268.75,275.23136788730466
1152000,268.75,279.0208912580022,1152000,268.75,275.23136788730466
1154390.4000000001,268.3428268642466,278.7785225687653,1154390.4000000001,268.3428268642466,275.00584068829767
1157068.8,268.3936406272001,278.7398487382287,1157068.8,268.3936406272001,274.9734364140891
1159747.2,268.7639455822032,278.75223995237735,1159747.2,268.7639455822032,275.0204346856491
1162425.6,268.7289394193797,278.74878078626136,1162425.6,268.7289394193797,275.0304202430677
1165104,269.0846618181818,278.786640023699,1165104,269.0846618181818,275.0958095672816
1167782.4000000001,269.24432294400003,278.8314447274722,1167782.4000000001,269.24432294400003,275.16603967543233
1170460.8,269.3174567261092,279.1210418044986,1170460.8,269.3174567261092,275.462124804031
1173139.2,269.774425746618,279.7478713623016,1173139.2,269.774425746618,276.09263269443437
1175817.6,270.1979114240002,280.1777313304063,1175817.6,270.1979114240002,276.53389362708873
1178496,270.1924191168831,280.4027697650553,1178496,270.1924191168831,276.7650949892891
1181174.4000000001,269.08395512785523,280.3974319005119,1181174.4000000001,269.08395512785523,276.7165238300311
1183852.8,267.7788148526542,280.21536830650246,1183852.8,267.7788148526542,276.47902113299745
1186531.2,266.8224394914911,279.97479956721395,1186531.2,266.8224394914911,276.195746266985
1188000,266.45,279.8501306511496,1188000,266.45,276.05387049496727
1188000,266.45,279.8501306511496,1188000,266.45,276.05387049496727
1189209.6,266.23356614981793,279.95170159133056,1189209.6,266.23356614981793,276.1370648197349
1191888,265.92579767195764,279.80078793668065,1191888,265.92579767195764,275.9661780242181
1194566.4000000001,265.9886577202116,279.65500131700304,1194566.4000000001,265.9886577202116,275.82003275822984
1197244.8,264.7405151590394,279.45731711258884,1197244.8,264.7405151590394,275.5768854868722
1199923.2,263.7142774254932,279.2119209237073,1199923.2,263.7142774254932,275.25935163646426
1202601.6,263.6394029132398,279.04772306804125,1202601.6,263.6394029132398,275.0922493235118
1205280,261.94487507692304,278.78084158856257,1205280,261.94487507692304,274.7401221845108
1207958.4000000001,259.64127690854536,278.45511826769604,1207958.4000000001,259.64127690854536,274.2930523122439
1209600,258.75,278.2486566024338,1209600,258.75,274.016177821271
1209600,258.75,278.2486566024338,1209600,258.75,274.016177821271
1210636.8,258.75,278.15034000054936,1210636.8,258.75,273.9029926376386
1213315.2,258.75,277.9169798490585,1213315.2,258.75,273.64540286061515
1215993.6,258.75,277.6880291659258,1215993.6,258.75,273.39451448445817
1218672,258.75,277.46264190704295,1218672,258.75,273.14894478211573
1221350.4000000001,258.79510725119985,277.2419983293568,1221350.4000000001,258.79510725119985,272.91076567346596
1224028.8,259.2564469038547,277.0481711892441,1224028.8,259.2564469038547,272.7201212676892
1226707.2,260.08244901469067,276.8878794674999,1226707.2,260.08244901469067,272.5853759783106
1229385.6,260.59422159825465,276.7338083554362,1229385.6,260.59422159825465,272.4534561470371
1232064,261.38377737142855,276.588613696098,1232064,261.38377737142855,272.3343518953556
1234742.4000000001,263.12050022765635,276.5313506821822,1234742.4000000001,263.12050022765635,272.36135867001667
1237420.8,264.357973034667,276.5457591511607,1237420.8,264.357973034667,272.44506324171687
1238400,264.84999999999997,276.57939467950723,1238400,264.84999999999997,272.5039757350351
1238400,264.84999999999997,276.57939467950723,1238400,264.84999999999997,272.5039757350351
1240099.2,265.9045159679995,276.48317134760725,1240099.2,265.9045159679995,272.4705865936488
1242777.6,267.4313120000007,276.864121040502,1242777.6,267.4313120000007,272.93547524226585
1245456,268.68519999999995,277.508492419491,1245456,268.68519999999995,273.63686312839815
1248134.4000000001,269.8627577941326,278.2456649539394,1248134.4000000001,269.8627577941326,274.42326211808063
1250812.8,271.11160000000035,278.98008517075414,1250812.8,271.11160000000035,275.2103471854743
1253491.2,272.3871230003196,279.66530711093,1253491.2,272.3871230003196,275.95463158428305
1256169.6,273.66138525184056,280.33968439951974,1256169.6,273.66138525184056,276.69302992060636
1258848,274.51471168,280.9333675012867,1258848,274.51471168,277.336670522323
1261526.4000000001,275.31639999999953,281.270225161875,1261526.4000000001,275.31639999999953,277.72922986952824
1264204.8,276.0989701546668,281.4927911573466,1264204.8,276.0989701546668,278.01958203130164
1266883.2,276.0233718186668,281.62459099870523,1266883.2,276.0233718186668,278.1867313532007
1269561.6,274.4895759862507,281.5120855443939,1269561.6,274.4895759862507,278.0472394049528
1272240,273.462384,281.34078088199556,1272240,273.462384,277.8454553529042
1274400,273.15,281.2429378322074,1274400,273.15,277.75753745283674
1274400,273.15,281.2429378322074,1274400,273.15,277.75753745283674
1274918.4000000001,272.85723102017937,281.3520565951406,1274918.4000000001,272.85723102017937,277.85993288276563
1277596.8,270.44433168691165,281.2076104745469,1277596.8,270.44433168691165,277.61386170987583
1280275.2,270.71520685596295,281.101487792118,1280275.2,270.71520685596295,277.5149733424607
1282953.6,271.0187313867537,281.0327945640951,1282953.6,271.0187313867537,277.4785257876007
1285632,270.81783404933583,280.94152522566804,1285632,270.81783404933583,277.39797576542907
1288310.4000000001,268.3639594818074,280.71846000019235,1288310.4000000001,268.3639594818074,277.07883770683003
1290988.8,269.3489546611618,280.6103411210393,1290988.8,269.3489546611618,276.9903433290639
1293667.2,269.2733175799564,280.53533289728836,1293667.2,269.2733175799564,276.946682508928
1296000,268.15,280.37102122787746,1296000,268.15,276.73117611764843
1296000,268.15,280.37102122787746,1296000,268.15,276.73117611764843
1296345.6,268.0840315615563,280.3496425935769,1296345.6,268.0840315615563,276.70552121232595
1299024,267.67949256108597,280.2007540926783,1299024,267.67949256108597,276.5391131543685
1301702.4000000001,266.90906425976516,280.03186309565996,1301702.4000000001,266.90906425976516,276.33811177378703
1304380.8,266.1572855335383,279.8482833000293,1304380.8,266.1572855335383,276.1157965799504
1307059.2,265.98755980799984,279.68524494931165,1307059.2,265.98755980799984,275.9354274770103
1309737.6,267.31463161600067,279.61036072769974,1309737.6,267.31463161600067,275.9155276910719
1312416,267.96183644444443,279.5370508308417,1312416,267.96183644444443,275.88565699625264
1315094.4000000001,268.1500544073143,279.44320075075063,1315094.4000000001,268.1500544073143,275.8131966968886
1317772.8,268.1751165872553,279.3346644162436,1317772.8,268.1751165872553,275.712663133457
1320451.2,268.6249623906363,279.2559071977983,1320451.2,268.6249623906363,275.66450629473803
1323129.6,268.98335197988587,279.2073462909215,1323129.6,268.98335197988587,275.6461915532973
1324800,269.25,279.2490902937096,1324800,269.25,275.7040321188338
1324800,269.25,279.2490902937096,1324800,269.25,275.7040321188338
1325808,269.77566399999995,279.12516932272587,1325808,269.77566399999995,275.6068784926875
1328486.4000000001,272.1054904137133,279.39509135579,1328486.4000000001,272.1054904137133,275.9992429490979
1331164.8,273.8026743040004,279.76132908704176,1331164.8,273.8026743040004,276.4633882605114
1333843.2,275.1328718036971,279.9129479245846,1333843.2,275.1328718036971,276.70825966425076
1336521.6,276.3612440724443,280.1033474786639,1336521.6,276.3612440724443,276.9928995833682
1339200,277.54999999999995,280.5394050795245,1339200,277.54999999999995,277.5113230231099
1341878.4000000001,279.6194865919987,281.2844393887344,1341878.4000000001,279.6194865919987,278.3649130642553
1344556.8,281.56500421851473,282.0097763446182,1344556.8,281.56500421851473,279.20876459834335
1347235.2,282.810696594618,282.47174168961914,1347235.2,282.810696594618,279.7742132353351
1349913.6,283.14270045323644,282.7111865540672,1349913.6,283.14270045323644,280.0817814725432
1352592,283.2318193201581,282.88085200635237,1352592,283.2318193201581,280.3074416990562
1355270.4000000001,282.33252334747925,282.91012275331883,1355270.4000000001,282.33252334747925,280.35710157509794
1357948.8,281.45,282.84944685854794,1357948.8,281.45,280.29051154267734
1360627.2,281.45,282.8471397176173,1360627.2,281.45,280.3327028782646
1360800,281.45,282.84711253025296,1360800,281.45,280.33557383693045
1360800,281.45,282.84711253025296,1360800,281.45,280.33557383693045
1363305.6,281.45,283.0823964881743,1363305.6,281.45,280.6001473614252
1365984,281.6962592,283.13560861348236,1365984,281.6962592,280.70069075687803
1368662.4000000001,282.0014098688002,283.20848577248825,1368662.4000000001,282.0014098688002,280.83402681075705
1371340.8,281.4698254049881,283.22856752398394,1371340.8,281.4698254049881,280.86965963773855
1374019.2,281.50072161129407,283.2667494881202,1374019.2,281.50072161129407,280.94214283845565
1376697.6,281.260556294095,283.2976993887147,1376697.6,281.260556294095,281.00010389636515
1379376,280.8548064,283.3109746975794,1379376,280.8548064,281.02747910041523
1382054.4000000001,280.4038162176002,283.3138634529547,1382054.4000000001,280.4038162176002,281.03889566653913
1382400,280.34999999999997,283.3138548667167,1382400,280.34999999999997,281.03990437037123
1382400,280.34999999999997,283.3138548667167,1382400,280.34999999999997,281.03990437037123
1384732.8,280.0293758207999,283.3131637639159,1384732.8,280.0293758207999,281.0475589829003
1387411.2,279.6208775680001,283.3067039095086,1387411.2,279.6208775680001,281.04734560098353
1390089.6,279.1787098879998,283.2906884850636,1390089.6,279.1787098879998,281.0323859220113
1392768,278.841416,283.2750410851018,1392768,278.841416,281.0213465424698
1395446.4000000001,278.0241931520005,283.2304844806215,1395446.4000000001,278.0241931520005,280.9591985561505
1398124.8,277.12985714018436,283.16222256115225,1398124.8,277.12985714018436,280.86087511124214
1400803.2,276.34427200000016,283.0878953668728,1400803.2,276.34427200000016,280.75740904692685
1403481.6,275.9603679999999,283.02269763672746,1403481.6,275.9603679999999,280.6766978836516
1406160,275.95,282.9794547276093,1406160,275.95,280.6374927684411
1408838.4000000001,275.95,282.9937297025129,1408838.4000000001,275.95,280.6546812016577
1411200,275.95,283.1960291260587,1411200,275.95,280.8529307180446
1411200,275.95,283.1960291260587,1411200,275.95,280.8529307180446
1411516.8,275.95001971199997,283.14201797486805,1411516.8,275.95001971199997,280.7984769208672
1414195.2,276.2326791098179,283.54913252002325,1414195.2,276.2326791098179,281.2024471955514
1416873.6,278.0022222984325,284.2850396298147,1416873.6,278.0022222984325,281.9821679949039
1419552,280.0046697142857,285.0827090320107,1419552,280.0046697142857,282.85564882929793
1422230.4000000001,281.5587999999993,285.8832135519391,1422230.4000000001,281.5587999999993,283.71471504676236
1424908.8,282.82360000000034,286.68137869563367,1424908.8,282.82360000000034,284.5547291744694
1427587.2,284.08839999999964,287.3663685621285,1427587.2,284.08839999999964,285.2893929549276
1430265.6,285.0039042133331,287.95329525117234,1430265.6,285.0039042133331,285.9243194455588
1432944,284.22985919999996,288.25003949662437,1432944,284.22985919999996,286.1918883913851
1435622.4000000001,283.8589539712002,288.2600688880159,1435622.4000000001,283.8589539712002,286.1963238116141
1438300.8,283.4646605531427,288.2720781638032,1438300.8,283.4646605531427,286.2023970694113
1440979.2,282.80260769280034,288.2353277837901,1440979.2,282.80260769280034,286.14988724067723
1443657.6,281.4290368795374,288.0999815497678,1443657.6,281.4290368795374,285.9585811920868
1446336,280.55936193368984,287.95790136211394,1446336,280.55936193368984,285.7770648310755
1447200,280.34999999999997,287.91458492569444,1447200,280.34999999999997,285.72361858710144
1447200,280.34999999999997,287.91458492569444,1447200,280.34999999999997,285.72361858710144
1449014.4000000001,280.0326859985456,288.0494544543501,1449014.4000000001,280.0326859985456,285.8321599964082
1451692.8,279.82755266327274,287.98109202314487,1451692.8,279.82755266327274,285.74783413087755
1454371.2,279.8521311767273,287.9252029054303,1454371.2,279.8521311767273,285.6907691651127
1457049.6,279.3822855423997,287.84422979485004,1457049.6,279.3822855423997,285.5875439817305
1459728,279.1871008,287.76448066378356,1459728,279.1871008,285.49046720543475
1462406.4000000001,279.3460196607997,287.7058970634527,1462406.4000000001,279.3460196607997,285.43266407642903
1465084.8,279.8423974144,287.6751458056995,1465084.8,279.8423974144,285.42356766750817
1467763.2,279.35324500480016,287.6027493774429,1467763.2,279.35324500480016,285.3340640366518
1468800,279.25,287.56929640964324,1468800,279.25,285.29096408162746
1468800,279.25,287.56929640964324,1468800,279.25,285.29096408162746
1470441.6,279.53749158400035,287.5416909060097,1470441.6,279.53749158400035,285.2702848396263
1473120,279.84999999999997,287.51120309575884,1473120,279.84999999999997,285.25816298154206
1475798.4000000001,279.84999999999997,287.4613234918717,1475798.4000000001,279.84999999999997,285.2091458189307
1478476.8,279.84999999999997,287.41186066431464,1478476.8,279.84999999999997,285.160485636229
1481155.2,279.84999999999997,287.36314977916663,1481155.2,279.84999999999997,285.11286255396544
1483833.6,279.8910122240002,287.31609535555936,1483833.6,279.8910122240002,285.0677692126883
1486512,280.340912,287.2955606554449,1486512,280.340912,285.07040722906737
1489190.4000000001,280.34999999999997,287.26008632363227,1489190.4000000001,280.34999999999997,285.0414590655188
1491868.8,280.34999999999997,287.2215923264975,1491868.8,280.34999999999997,285.00707595657303
1494547.2,280.32419913309093,287.18560905276905,1494547.2,280.32419913309093,284.9749454128315
1497225.6,279.8878699170907,287.13576759299184,1497225.6,279.8878699170907,284.9091773269931
1497600,279.84999999999997,287.12936033631456,1497600,279.84999999999997,284.9005164908874
1497600,279.84999999999997,287.12936033631456,1497600,279.84999999999997,284.9005164908874
1499904,279.9011069090909,286.89502247604946,1499904,279.9011069090909,284.6779592335463
1502582.4000000001,279.62638543360026,287.01070161199044,1502582.4000000001,279.62638543360026,284.78165673069907
1505260.8,279.1860382683427,287.2301692863808,1505260.8,279.1860382683427,284.9658965601878
1507939.2,278.82352881737154,287.5354379008462,1507939.2,278.82352881737154,285.2326239678695
1510617.6,278.3803999999997,287.8322541911984,1510617.6,278.3803999999997,285.4832711994924
1513296,277.93399999999997,287.8857505924385,1513296,277.93399999999997,285.49588576607545
1515974.4000000001,277.4725008640003,287.822469963031,1515974.4000000001,277.4725008640003,285.3981941216638
1518652.8,276.5723441919998,287.73614315150064,1518652.8,276.5723441919998,285.2554713018447
1521331.2,276.15640155794296,287.6395805496952,1521331.2,276.15640155794296,285.1178639066592
1524009.6,275.7492669183997,287.50804831864207,1524009.6,275.7492669183997,284.95088700834475
1526688,275.3014133333333,287.33719536961,1526688,275.3014133333333,284.7429937446416
1529366.4000000001,274.87612309333343,287.14919073454337,1529366.4000000001,274.87612309333343,284.517684932333
1532044.8,274.84999999999997,286.9748081473939,1532044.8,274.84999999999997,284.32463720327314
1533600,274.84999999999997,286.8775383956665,1533600,274.84999999999997,284.2190507334673
1533600,274.84999999999997,286.8775383956665,1533600,274.84999999999997,284.2190507334673
1534723.2,274.84999999999997,287.00401497174465,1534723.2,274.84999999999997,284.3322775022368
1537401.6,274.84999999999997,286.90110876512426,1537401.6,274.84999999999997,284.2102220735494
1540080,274.84999999999997,286.7827275969631,1540080,274.84999999999997,284.07670823595214
1542758.4000000001,274.84999999999997,286.6661444348243,1542758.4000000001,274.84999999999997,283.94599476232787
1545436.8,274.84999999999997,286.5513689372623,1545436.8,274.84999999999997,283.8180585866829
1548115.2,274.84999999999997,286.4383711354113,1548115.2,274.84999999999997,283.692777466867
1550793.6,274.84999999999997,286.32712834159224,1550793.6,274.84999999999997,283.57020154430853
1553472,274.84999999999997,286.2176106953322,1553472,274.84999999999997,283.45023215391706
1555200,274.84999999999997,286.14786141904176,1555200,274.84999999999997,283.3741760289162
1555200,274.84999999999997,286.14786141904176,1555200,274.84999999999997,283.3741760289162
1556150.4000000001,274.93614425599975,286.1122074114184,1556150.4000000001,274.93614425599975,283.3372097608611
1558828.8,275.34999999999997,286.03374159061553,1558828.8,275.34999999999997,283.27198121287887
1561507.2,275.34999999999997,285.9385421240708,1561507.2,275.34999999999997,283.17209756725606
1564185.6,275.34999999999997,285.84282435962007,1564185.6,275.34999999999997,283.07129659107744
1566864,275.3005995294117,285.7473251957894,1566864,275.3005995294117,282.97014906158023
1569542.4000000001,274.8585816018826,285.6296154671907,1569542.4000000001,274.8585816018826,282.8282790703478
1572220.8,274.40369523199985,285.5033441393798,1572220.8,274.40369523199985,282.6742456005509
1574899.2,274.4815471084305,285.39241955509937,1574899.2,274.4815471084305,282.5519433822692
1577577.6,274.7515592959997,285.3185421238246,1577577.6,274.7515592959997,282.4931986581681
1580256,274.25249599999995,285.19287697831675,1580256,274.25249599999995,282.3386853000911
1582934.4000000001,274.25,285.10218910735676,1582934.4000000001,274.25,282.2400365961886
1584000,274.25,285.0856127580364,1584000,274.25,282.22074341443835
1584000,274.25,285.0856127580364,1584000,274.25,282.22074341443835
1585612.8,274.25,284.86518799310085,1585612.8,274.25,282.00504786278117
1588291.2,274.25,284.8207169263446,1588291.2,274.25,281.9554022306948
1590969.6,274.25,284.8062084565234,1590969.6,274.25,281.93389384596765
1593648,273.87083199999995,284.8000423901829,1593648,273.87083199999995,281.9047387356486
1596326.4000000001,273.75,284.8210729897358,1596326.4000000001,273.75,281.9048169520186
1599004.8,273.7570447104,284.86028024869853,1599004.8,273.7570447104,281.9317911035461
1601683.2,273.77195804160004,284.8878311263693,1601683.2,273.77195804160004,281.9495908659067
1604361.6,273.3796885247997,284.89840281762093,1604361.6,273.3796885247997,281.93250917362195
1607040,272.90999999999997,284.84916745829986,1607040,272.90999999999997,281.8480442357924
1609718.4000000001,272.4915325230546,284.75382872129916,1609718.4000000001,272.4915325230546,281.72027253091215
1612396.8,272.56740299170906,284.6493943663412,1612396.8,272.56740299170906,281.60683145804745
1615075.2,272.17995779490917,284.4904173539757,1615075.2,272.17995779490917,281.4256293643682
1617753.6,272.04999999999995,284.30539651352717,1617753.6,272.04999999999995,281.2244927296046
1620000,272.04999999999995,284.1630041097659,1620000,272.04999999999995,281.0775213196368
1620000,272.04999999999995,284.1630041097659,1620000,272.04999999999995,281.0775213196368
1620432,272.04999999999995,284.2611240931312,1620432,272.04999999999995,281.1727511601772
1623110.4000000001,272.04999999999995,284.2157417258931,1623110.4000000001,272.04999999999995,281.1119849561172
1625788.8,272.04999999999995,284.0957815864503,1625788.8,272.04999999999995,280.98496729500187
1628467.2,271.87930984960013,283.9719977711993,1628467.2,271.87930984960013,280.85025968855666
1631145.6,271.45,283.82242376922784,1631145.6,271.45,280.67027589980654
1633824,271.45,283.69796847358333,1633824,271.45,280.5380270284364
1636502.4000000001,271.45,283.576481997568,1636502.4000000001,271.45,280.4103002820106
1639180.8,271.36809271466655,283.45438267723245,1639180.8,271.36809271466655,280.28069301630296
1641600,270.95,283.32397988996183,1641600,270.95,280.1267359136757
1641600,270.95,283.32397988996183,1641600,270.95,280.1267359136757
1641859.2,270.8983527234784,283.30927346854116,1641859.2,270.8983527234784,280.1092437585373
1644537.6,269.9955918933329,283.13358324103405,1644537.6,269.9955918933329,279.88523260335717
1647216,270.4740133565217,283.0046269870785,1647216,270.4740133565217,279.7544746105843
1649894.4000000001,270.782652690286,282.9157384087027,1649894.4000000001,270.782652690286,279.6878093339343
1652572.8,270.34999999999997,282.76643441728646,1652572.8,270.34999999999997,279.5106398159139
1655251.2,270.34999999999997,282.64097335537895,1655251.2,270.34999999999997,279.37898636037175
1657929.6,270.34999999999997,282.5188212114969,1657929.6,270.34999999999997,279.2524717948764
1660608,270.34999999999997,282.3985579643821,1660608,270.34999999999997,279.12867775419585
1663286.4000000001,270.34999999999997,282.2801660726419,1663286.4000000001,270.34999999999997,279.00750991754177
1665964.8,270.34999999999997,282.1640604555132,1665964.8,270.34999999999997,278.88933379405165
1668643.2,270.34999999999997,282.0669787105678,1668643.2,270.34999999999997,278.79043515229563
1670400,270.34999999999997,282.02339770730555,1670400,270.34999999999997,278.74498368912566
1670400,270.34999999999997,282.02339770730555,1670400,270.34999999999997,278.74498368912566
1671321.6,270.34999999999997,281.8229095309091,1671321.6,270.34999999999997,278.54953391875597
1674000,270.34999999999997,281.73187808350764,1674000,270.34999999999997,278.4612290848484
1676678.4000000001,270.77487410501783,281.73329461965506,1676678.4000000001,270.77487410501783,278.4758805408259
1679356.8,271.20852409683124,281.76815255554436,1679356.8,271.20852409683124,278.53132589011346
1682035.2,271.4962443081143,281.8146865904528,1682035.2,271.4962443081143,278.59280640940125
1684713.6,271.44338238537154,281.85188265548624,1684713.6,271.44338238537154,278.62695251011934
1687392,271.79248959999995,281.9174726003662,1687392,271.79248959999995,278.7058620598849
1690070.4000000001,272.5603999999995,282.412839935893,1690070.4000000001,272.5603999999995,279.2192506610793
1692748.8,273.3788000000002,282.9663185043858,1692748.8,273.3788000000002,279.789486331684
1695427.2,274.1971999999997,283.4018489088264,1695427.2,274.1971999999997,280.2488312537879
1698105.6,274.87770291200013,283.6829342109485,1698105.6,274.87770291200013,280.5592008136544
1700784,274.0225152711111,283.6553465296706,1700784,274.0225152711111,280.5133153935955
1703462.4000000001,272.1809043609609,283.41547522733356,1703462.4000000001,272.1809043609609,280.1899423978705
1706140.8,270.9647942604799,283.1743889289125,1706140.8,270.9647942604799,279.88568949379635
1706400,270.95,283.1548861789198,1706400,270.95,279.8635265774553
1706400,270.95,283.1548861789198,1706400,270.95,279.8635265774553
1708819.2,270.95,283.2325092154738,1708819.2,270.95,279.9256031815407
1711497.6,270.95,283.1115772812694,1711497.6,270.95,279.80086006547225
1714176,271.0254688,282.99279942238,1714176,271.0254688,279.6807443467065
1716854.4000000001,272.0215336191997,282.9325759226215,1716854.4000000001,272.0215336191997,279.66548139499287
1719532.8,272.04999999999995,282.84099858101484,1719532.8,272.04999999999995,279.58429794852464
