sep=,
Result 1|time [s] Case 1,Result 1|heatEnergy.y Case 1
2105222.4,1581.9296407016473
2107900.8000000003,1584.1728323812579
2110579.2,1585.9867255112501
2113257.6,1587.9091182299358
2115936,1589.8519275768476
2118614.4,1591.7522303434896
2121292.8000000003,1593.5722644109405
2123971.2,1595.3066622769172
2126649.6,1596.444706568717
2129328,1597.269193672755
2132006.4,1598.3360537343533
2134684.8000000003,1599.9675938713349
2137363.2,1602.260345824921
2138400,1603.3205143100924
2138400,1603.3205143100924
2140041.6,1604.7987078246447
2142720,1607.3119186378174
2145398.4,1609.9258595728538
2148076.8000000003,1612.6081043373938
2150755.2,1615.336595129155
2153433.6,1618.0968009749793
2156112,1620.8782838569134
2158790.4,1623.7266911995046
2160000,1625.0848417198563
2160000,1625.0848417198563
2161468.8000000003,1626.771196707171
2164147.2,1629.9023709655564
2166825.6,1633.0210741295227
2169504,1636.1471322773111
2172182.4,1639.3387970963468
2174860.8000000003,1642.6054364541606
2177539.2,1645.8210752512089
2180217.6,1648.9218493326428
2182896,1652.0436794970653
2185574.4,1655.332666569076
2188252.8000000003,1658.7128137360166
2188800,1659.4051457101746
2188800,1659.4051457101746
2190931.2,1662.3950934808445
2193609.6,1665.989849592463
2196288,1669.4454705777387
2198966.4,1672.7778528880626
2201644.8000000003,1676.0507645729256
2204323.2,1679.2998800578714
2207001.6,1682.4169611948655
2209680,1685.1092059742969
2212358.4,1687.8349765508385
2215036.8000000003,1690.8310065058754
2217715.2,1694.135779936437
2220393.6,1697.6978664110904
2223072,1701.598301781496
2224800,1704.309644709427
2224800,1704.309644709427
2225750.4,1705.6992887370382
2228428.8000000003,1709.7162483217264
2231107.2,1713.9326573388264
2233785.6,1718.3516488540781
2236464,1722.8667850591585
2239142.4,1727.375946194659
2241820.8000000003,1731.9598234268992
2244499.2,1736.6995398341123
2246400,1740.0971095852829
2246400,1740.0971095852829
2247177.6,1741.4884908478411
2249856,1746.2520179440169
2252534.4,1751.0369905478717
2255212.8000000003,1755.8810968564153
2257891.2,1760.7003489068522
2260569.6,1765.499954821755
2263248,1770.2860864089382
2265926.4,1775.0822258103751
2268604.8000000003,1780.0518105219016
2271283.2,1785.022818301428
2273961.6,1789.709732946718
2275200,1791.647762334385
2275200,1791.647762334385
2276640,1793.8628242934046
2279318.4,1797.065695124714
2281996.8000000003,1799.0789169925984
2284675.2,1800.1407926709464
2287353.6,1800.6224452253625
2290032,1800.8117621853105
2291136.264635615,1800.8338578337768
2291136.264635615,1800.8338578337768
2291140.5861855354,1800.8338578337768
2291140.5861855354,1800.8338578337768
2292710.4,1800.8338578337768
2295388.8000000003,1800.8338578337768
2298067.2,1800.9250733865038
2300745.6,1801.5272352671093
2303424,1802.583680323411
2306102.4,1804.3978746406556
2308780.8000000003,1807.2698776532209
2311200,1810.4917920365194
2311200,1810.4917920365194
2311459.2,1810.8325104998762
2314137.6,1814.3962920506085
2316816,1818.2824052535022
2319494.4,1822.439981242036
2322172.8000000003,1826.6560758183289
2324851.2,1830.8548651243914
2327529.6,1835.0642146902458
2330208,1839.3332185877332
2332800,1843.5039349764857
2332800,1843.5039349764857
2332886.4,1843.6434880885008
2335564.8000000003,1847.9816058282156
2338243.2,1852.3388355779616
2340921.6,1856.7090547453117
2343600,1861.088027524244
2346278.4,1865.4343630908318
2348956.8000000003,1869.7190530048774
2351635.2,1874.0174969253085
2354313.6,1878.3271025807132
2356992,1882.6441845304478
2359670.4,1886.9385854005518
2361600,1889.9488342011252
2361600,1889.9488342011252
2362348.8000000003,1891.2098256202826
2365027.2,1895.5540385659554
2367705.6,1899.4867392998485
2370384,1902.9514237934868
2373062.4,1906.326591885208
2375740.8000000003,1909.4583299437697
2378419.2,1912.3486286770146
2381097.6,1914.9685271777455
2383776,1917.2087689007435
2386454.4,1919.6281689955522
2389132.8000000003,1922.28526169703
2391811.2,1925.1774519708854
2394489.6,1928.1894434643837
2397168,1931.3435974725476
2397600,1931.8652748822246
2397600,1931.8652748822246
2399846.4,1934.2383107505602
2402524.8000000003,1937.1111103493752
2405203.2,1940.0805167361718
2407881.6,1943.1200932592405
2410560,1946.2294773718622
2413238.4,1949.4500741042925
2415916.8000000003,1952.6872345080385
2418595.2,1955.9292099965962
2419200,1956.661753713128
2419200,1956.661753713128
2421273.6,1959.160166530521
2423952,1962.3046483444944
2426630.4,1965.352234376299
2429308.8000000003,1968.396624130369
2431987.2,1971.4622779411222
2434665.6,1974.5422813045034
2437344,1977.6320745141882
2440022.4,1980.6780828263936
2442700.8000000003,1983.6906267167549
2445379.2,1986.7903282007253
2448000,1989.8487555862114
2448000,1989.8487555862114
2448057.6,1989.9171534327431
2450736,1993.4053830329028
2453414.4,1996.8065770396806
2456092.8000000003,1999.9151561926135
2458771.2,2002.9300367201881
2461449.6,2005.4354843652322
2464128,2007.1868766170335
2466806.4,2008.4264629316274
2469484.8000000003,2009.4616993998914
2472163.2,2010.4179759690383
2474841.6,2011.5649240476105
2477520,2013.1174436380588
2480198.4,2015.3708987857965
2482876.8000000003,2018.255058355879
2484000,2019.557943831972
2484000,2019.557943831972
2485555.2,2021.2088021636557
2488233.6,2024.2962781922954
2490912,2027.6455326994164
2493590.4,2031.185586335087
2496268.8000000003,2034.8640396492747
2498947.2,2038.666703267291
2501625.6,2042.5617907332903
2504304,2046.5321347212064
2505600,2048.4831475244096
2505600,2048.4831475244096
2506982.4,2050.6073759722976
2509660.8000000003,2055.012912384957
2512339.2,2059.531037455502
2515017.6,2064.075192340493
2517696,2068.6310547296275
2520374.4,2073.139975181323
2523052.8000000003,2077.6131704389436
2525731.2,2081.9999409606344
2528409.6,2086.1074053708385
2531088,2090.12468915535
2533766.4,2094.0261911773587
2534400,2094.9304240272436
2534400,2094.9304240272436
2536444.8000000003,2098.102471421829
2539123.2,2101.9875344142324
2541801.6,2105.413311087691
2544480,2108.6136849676923
2547158.4,2111.6659913907392
2549836.8000000003,2114.474641036986
2552515.2,2117.1724654081586
2555193.6,2119.7786415814544
2557872,2122.3357183730445
2560550.4,2124.835623151263
2563228.8000000003,2127.4709859244713
2565907.2,2130.197831530101
2568585.6,2132.951315695098
2570400,2134.9011304321075
2570400,2134.9011304321075
2571264,2135.727045456426
2573942.4,2138.5107282172726
2576620.8000000003,2141.445217650727
2579299.2,2144.313076143344
2581977.6,2147.048091241687
2584656,2149.8493785991045
2587334.4,2152.8452857893935
2590012.8000000003,2156.028163191878
2592000,2158.4604174055835
2592000,2158.4604174055835
2592691.2,2159.3016881931007
2595369.6,2162.480577253296
2598048,2165.5450440421487
2600726.4,2168.549983834657
2603404.8000000003,2171.565949780043
2606083.2,2174.591536085259
2608761.6,2177.623669209066
2611440,2180.6536844133166
2614118.4,2183.5963098694247
2616796.8000000003,2186.4596770194366
2619475.2,2189.2288377019795
2620800,2190.534054768139
2620800,2190.534054768139
2622153.6,2192.019542979689
2624832,2194.679885721411
2627510.4,2197.0029423380965
2630188.8000000003,2199.021754882819
2632867.2,2200.739523744403
2635545.6,2202.268686386895
2638224,2203.4262243138583
2640902.4,2204.581172957079
2643580.8000000003,2206.0140380537423
2646259.2,2207.771154386101
2648937.6,2209.7501583534163
2651616,2211.9062696887354
2654294.4,2214.225580075911
2656800,2216.570146912854
2656800,2216.570146912854
2656972.8000000003,2216.723031446183
2659651.2,2218.8695313789303
2662329.6,2221.0454867213293
2665008,2223.2891756067766
2667686.4,2225.4662401759433
2670364.8000000003,2227.8038280333626
2673043.2,2230.4214135278157
2675721.6,2233.2817949761525
2678400,2236.356587373877
2678400,2236.356587373877
