sep=,
Result 1|time [s] Case 1,Result 1|hea.Q_flow [W] Case 1
2000764.8,2987.9594466346157
2003443.2,3031.7846361663355
2006121.6,3061.4866334625362
2008800,3081.6723704409537
2011478.4000000001,3092.944402493703
2014156.8,3008.6839682811305
2016000,2886.640053841632
2016000,2886.640053841632
2016835.2,3405.234812132965
2019513.6,3132.7433562668234
2022192,2791.2716379644958
2024870.4000000001,2381.5051075080655
2027548.8,1973.7736134192792
2030227.2,1871.9678529033272
2032905.6,1540.0057338250886
2035584,1593.251617649302
2038262.4000000001,1789.0191737278767
2040940.8,1921.0312361101078
2043619.2,2095.4948516661784
2046297.6,2248.845785757315
2048976,2311.6579816058306
2051654.4000000001,2480.099623396714
2052000,2507.3147017172364
2052000,2507.3147017172364
2054332.8,2856.08259769191
2057011.2000000002,2964.9068521066565
2059689.6,2690.790654557076
2062368,2453.3286726319093
2065046.4000000001,2506.2639046568734
2067724.8,2549.4315042330677
2070403.2000000002,2575.527781851853
2073081.6,2465.542957253025
2073600,2453.2452844292993
2073600,2453.2452844292993
2075760,2479.876233719415
2078438.4000000001,2436.6995892206482
2081116.8,2360.020608016757
2083795.2000000002,2530.236759497173
2086473.6,2645.3150602932697
2089152,2776.6971656395185
2091830.4000000001,3024.091283232496
2094508.8,3414.142118934888
2097187.2,3351.5716355262853
2099865.6,3233.7339843339805
2102400,3140.6946729102087
2102400,3140.6946729102087
2102544,3595.7478521705434
2105222.4,3451.7276136034247
2107900.8000000003,2558.97153301439
2110579.2,2462.719362351764
2113257.6,2632.108554863773
2115936,2587.0303715489936
2118614.4,2497.4197255357335
2121292.8000000003,2426.5643027448855
2123971.2,2016.887026253489
2126649.6,1190.802058096491
2129328,1155.0977477616943
2132006.4,1776.6481436666754
2134684.8000000003,2609.0911044764403
2137363.2,3562.5183926230907
2138400,3762.0104541330606
2138400,3762.0104541330606
2140041.6,3290.432649385607
2142720,3454.343217550455
2145398.4,3565.224777434536
2148076.8000000003,3640.1813121612504
2150755.2,3691.3425217947215
2153433.6,3726.175750096577
2156112,3749.432898776095
2158790.4,3974.959902165352
2160000,4095.7700518001748
2160000,4095.7700518001748
2161468.8000000003,4168.312249799469
2164147.2,4226.040286937928
2166825.6,4166.387573709355
2169504,4244.035654510743
2172182.4,4340.831795951315
2174860.8000000003,4419.933948663361
2177539.2,4207.751553953851
2180217.6,4149.389774155926
2182896,4291.619602913673
2185574.4,4513.573054379613
2188252.8000000003,4558.3453791173215
2188800,4549.852607581524
2188800,4549.852607581524
2190931.2,4952.201916249357
2193609.6,4735.029751735852
2196288,4553.585808402046
2198966.4,4422.65475901584
2201644.8000000003,4388.126675455536
2204323.2,4325.48889011512
2207001.6,3920.993276499747
2209680,3451.138060659321
2212358.4,3901.8826252709346
2215036.8000000003,4172.858739291911
2217715.2,4658.809516147735
2220393.6,4969.38803748108
2223072,5513.56018037793
2224800,5774.2605367297065
2224800,5774.2605367297065
2225750.4,5306.814362085431
2228428.8000000003,5505.663006844134
2231107.2,5828.976701209623
2233785.6,6022.029924609381
2236464,6091.0310133586445
2239142.4,6053.869105592483
2241820.8000000003,6293.719435075799
2244499.2,6418.175362894249
2246400,6443.999804822344
2246400,6443.999804822344
2247177.6,6436.252877157783
2249856,6380.259509877328
2252534.4,6502.079903115381
2255212.8000000003,6494.418172433305
2257891.2,6462.520881671296
2260569.6,6440.874577941387
2263248,6426.243954465169
2265926.4,6544.069814807779
2268604.8000000003,6721.126828257891
2271283.2,6583.099406041646
2273961.6,5894.940685320957
2275200,5357.273210902587
2275200,5357.273210902587
2276640,5122.559804890421
2279318.4,3503.835910410032
2281996.8000000003,1965.1196036249708
2284675.2,966.005360135868
2287353.6,395.815401430216
2290032,142.8945351835613
2291136.264635615,-0.000004184746002115585
2291136.264635615,-0.000004184746002115585
2291140.5861855354,1.3540570156563365e-18
2291140.5861855354,1.3540570156563365e-18
2292710.4,-1.4749755165407772e-45
2295388.8000000003,1.6444636968086666e-54
2298067.2,438.16271575982404
2300745.6,1132.2504574254858
2303424,1795.2153599839496
2306102.4,3180.5513249464393
2308780.8000000003,4431.291260548575
2311200,5096.877342860281
2311200,5096.877342860281
2311459.2,4495.323756181614
2314137.6,5013.610873353051
2316816,5448.6908570802025
2319494.4,5654.625757980212
2322172.8000000003,5669.405743885771
2324851.2,5620.948836352393
2327529.6,5702.276758075352
2330208,5769.135922975803
2332800,5813.309765636215
2332800,5813.309765636215
2332886.4,5814.506650968037
2335564.8000000003,5845.3768508725425
2338243.2,5866.35980158282
2340921.6,5880.592036748886
2343600,5890.163203224838
2346278.4,5770.632022247301
2348956.8000000003,5767.897312731203
2351635.2,5785.9255923187775
2354313.6,5798.240301464133
2356992,5804.92146026785
2359670.4,5695.749925346051
2361600,5534.043213525682
2361600,5534.043213525682
2362348.8000000003,6044.996123132767
2365027.2,5613.819731324794
2367705.6,4905.931428877904
2370384,4553.137707761244
2373062.4,4437.965875240779
2375740.8000000003,3985.9201564112363
2378419.2,3817.9875938905216
2381097.6,3149.4640802257977
2383776,3074.222628973309
2386454.4,3405.5543733161267
2389132.8000000003,3747.095308994477
2391811.2,3986.8893167896517
2394489.6,4127.742796043351
2397168,4337.698524353409
2397600,4355.85339894744
2397600,4355.85339894744
2399846.4,3811.9486397198416
2402524.8000000003,3930.814969519554
2405203.2,4044.316004518491
2407881.6,4121.299338391449
2410560,4271.81611046743
2413238.4,4346.634068340058
2415916.8000000003,4354.750225712401
2418595.2,4359.913714255508
2419200,4360.827826566055
2419200,4360.827826566055
2421273.6,4294.323951651464
2423952,4157.580022356506
2426630.4,4073.077563935885
2429308.8000000003,4108.12347408215
2431987.2,4131.425194624513
2434665.6,4147.225586286746
2437344,4157.623196856711
2440022.4,4019.1888846647685
2442700.8000000003,4109.618795004218
2445379.2,4194.000054785753
2448000,4172.771594726405
2448000,4172.771594726405
2448057.6,4374.522566388002
2450736,4654.623538079272
2453414.4,4383.099904120762
2456092.8000000003,4098.650422349921
2458771.2,3846.4002370028506
2461449.6,2837.1388859759218
2464128,1919.1840487599059
2466806.4,1497.90448822134
2469484.8000000003,1267.4933197076787
2472163.2,1365.1596866849022
2474841.6,1764.8600775915145
2477520,2468.2792032623456
2480198.4,3575.168208290668
2482876.8000000003,4097.484961067835
2484000,4260.321192383004
2484000,4260.321192383004
2485555.2,3942.969269600647
2488233.6,4340.493680766533
2490912,4646.7506667622965
2493590.4,4856.290498942945
2496268.8000000003,5031.720794055628
2498947.2,5181.271108920483
2501625.6,5285.519739298443
2504304,5390.746207089296
2505600,5449.014943158382
2505600,5449.014943158382
2506982.4,5660.30908564749
2509660.8000000003,6056.383619969787
2512339.2,6086.93915391896
2515017.6,6134.692673254633
2517696,6091.090087502185
2520374.4,6033.311934213812
2523052.8000000003,5993.976712078713
2525731.2,5685.670271321818
2528409.6,5446.428933789771
2531088,5340.818047561947
2533766.4,5157.128901189579
2534400,5117.179674060884
2534400,5117.179674060884
2536444.8000000003,5453.459333680495
2539123.2,4940.720546765317
2541801.6,4356.766829381705
2544480,4254.432849192549
2547158.4,3913.2082133227236
2549836.8000000003,3687.2061465678853
2552515.2,3560.233667160265
2555193.6,3464.4099763517356
2557872,3386.985224508471
2560550.4,3398.5421852029835
2563228.8000000003,3664.2870038817027
2565907.2,3647.584741465575
2568585.6,3789.8433304787977
2570400,3953.152373583842
2570400,3953.152373583842
2571264,3500.9151786311036
2573942.4,3929.756309468837
2576620.8000000003,3922.672708486296
2579299.2,3753.3171116461526
2581977.6,3668.0873025805067
2584656,3886.66096768994
2587334.4,4167.186632461707
2590012.8000000003,4375.367775071562
2592000,4401.501059157728
2592000,4401.501059157728
2592691.2,4360.719029980157
2595369.6,4188.985855910734
2598048,4052.1537183135715
2600726.4,4045.294902204404
2603404.8000000003,4061.059218162145
2606083.2,4071.637282102705
2608761.6,4078.8062923729412
2611440,4035.3849089443033
2614118.4,3891.6735904071975
2616796.8000000003,3803.647560589911
2619475.2,3614.661914550233
2620800,3477.9543958371974
2620800,3477.9543958371974
2622153.6,3845.435262045911
2624832,3322.697576234717
2627510.4,2931.8389895961636
2630188.8000000003,2479.8113280168373
2632867.2,2191.0215728500084
2635545.6,1801.757919821763
2638224,1415.6421519155572
2640902.4,1738.7749993969533
2643580.8000000003,2138.907143362264
2646259.2,2538.384610960231
2648937.6,2780.532548276503
2651616,3012.63570041198
2654294.4,3234.782695101682
2656800,3469.7296071481333
2656800,3469.7296071481333
2656972.8000000003,2949.6009442470977
2659651.2,2890.92009823738
2662329.6,2977.8465845742844
2665008,3001.2863263157906
2667686.4,2948.093018218831
2670364.8000000003,3337.0980684617716
2673043.2,3689.2204205430826
2675721.6,3993.784713623708
2678400,4267.313659573948
2678400,4267.313659573948
