sep=,
Result 3|time [s] Case 1,Result 3|weaDat.weaBus.TDryBul Case 1,Result 3|zonHVAC.TAir [K] Case 1,Result 1|time [s] Case 1,Result 1|weaDat.weaBus.TDryBul Case 1,Result 1|zonHVAC.TAir [K] Case 1,Result 1|time [s] Case 1,Result 1|weaDat.weaBus.TDryBul Case 1,Result 1|zonHVAC.TAir [K] Case 1
685670.4,264.5411804596702,276.0885036675938,685670.4,264.5411804596702,271.178630293305,648172.7371703128,261.0072197446162,293.15163114713454
688348.8,264.7829234943999,276.00130765121133,688348.8,264.7829234943999,271.1444517195756,648172.8,261.00724211200026,293.151631349284
691027.2000000001,264.2540144896,275.8645002609386,691027.2000000001,264.2540144896,271.01769239711683,650851.2000000001,262.3305383679997,293.2828322281809
691200,264.25,275.8561668307659,691200,264.25,271.0106647177235,653529.6,262.8716000000002,293.3542859275244
691200,264.25,275.8561668307659,691200,264.25,271.0106647177235,656208,263.318,293.3487852687406
693705.6,264.25,275.7493410691898,693705.6,264.25,270.9333289038604,658886.4,263.76388574719977,293.2683072562267
696384,264.25,275.6394824140145,696384,264.25,270.8566325356063,661564.8,263.81585384959993,293.1436225370243
699062.4,264.30346539519974,275.53250622193065,699062.4,264.30346539519974,270.78372462426563,664243.2000000001,263.40262315520016,293.1427697079961
701740.8,264.8411166976,275.4582827313207,701740.8,264.8411166976,270.76843842407504,666921.6,263.15,293.14560224262164
704419.2000000001,264.84999999999997,275.36634136514283,704419.2000000001,264.84999999999997,270.7150397074436,669600,263.15,293.1471360442082
707097.6,264.84999999999997,275.27180047466686,707097.6,264.84999999999997,270.65577324896816,669600,263.15,293.1471360442082
709776,264.84999999999997,275.17867156464206,709776,264.84999999999997,270.5977339053805,672278.4,263.15,293.14771624209936
712454.4,264.84999999999997,275.0869915112138,712454.4,264.84999999999997,270.5409244540747,674956.8,263.3726949492365,293.1493443974679
715132.8,265.1475408640001,275.00995659421625,715132.8,265.1475408640001,270.5096453268944,677635.2000000001,263.8751725930388,293.14947921068085
717811.2000000001,265.306266226726,274.9597213114158,717811.2000000001,265.306266226726,270.5075033592803,680313.6,264.2396585408833,293.14964782284113
720000,265.34999999999997,274.97296924055775,720000,265.34999999999997,270.54274603395436,682992,264.24857694117645,293.14918027398153
720000,265.34999999999997,274.97296924055775,720000,265.34999999999997,270.54274603395436,685670.4,264.5411804596702,293.1506084058893
720489.6,265.5438022692578,274.8670783060419,720489.6,265.5438022692578,270.45088317996687,688348.8,264.7829234943999,293.14893643166016
723168,267.3085682285714,275.0590830653156,723168,267.3085682285714,270.7574929173657,691027.2000000001,264.2540144896,293.14945921980626
725846.4,268.64770300342786,275.4435400066514,725846.4,268.64770300342786,271.23794013195106,691200,264.25,293.1496602982371
728524.8,269.68012752640016,275.81636008018575,728524.8,269.68012752640016,271.6937473188735,691200,264.25,293.1496602982371
731203.2000000001,270.54589292799955,276.22702027004453,731203.2000000001,270.54589292799955,272.17393071508195,693705.6,264.25,293.1499061667546
733881.6,272.31771801600075,276.7526794873463,733881.6,272.31771801600075,272.8107597857403,696384,264.25,293.1499404954851
736560,273.2848571428571,277.2783773345088,736560,273.2848571428571,273.4204416515009,699062.4,264.30346539519974,293.15051587438853
739238.4,274.2215455024756,277.73110666032755,739238.4,274.2215455024756,273.9520558262069,701740.8,264.8411166976,293.15031158196683
741916.8,274.84999999999997,278.1443891677236,741916.8,274.84999999999997,274.44123851479424,704419.2000000001,264.84999999999997,293.1498734203618
744595.2000000001,274.84999999999997,278.4856984415537,744595.2000000001,274.84999999999997,274.8217792147832,707097.6,264.84999999999997,293.14991428806945
747273.6,274.84999999999997,278.65279668129386,747273.6,274.84999999999997,275.0326822505506,709776,264.84999999999997,293.1499417898986
749952,274.4391712,278.667476147111,749952,274.4391712,275.08608824259125,712454.4,264.84999999999997,293.14996093999173
752630.4,273.15,278.5255485427393,752630.4,273.15,274.9245254201749,715132.8,265.1475408640001,293.15079883782846
755308.8,273.15,278.4587155215475,755308.8,273.15,274.90000593963646,717811.2000000001,265.306266226726,293.1504120575008
756000,273.15,278.44293078753145,756000,273.15,274.8954431266433,720000,265.34999999999997,293.15481416007793
756000,273.15,278.44293078753145,756000,273.15,274.8954431266433,720000,265.34999999999997,293.15481416007793
757987.2000000001,273.15,278.62283270388815,757987.2000000001,273.15,275.09706008825805,720489.6,265.5438022692578,293.15202333220776
760665.6,273.40469387093395,278.6165436692265,760665.6,273.40469387093395,275.1367217045512,723168,267.3085682285714,293.15643945797683
763344,274.23506879999996,278.6629475601012,763344,274.23506879999996,275.27030232957264,725846.4,268.64770300342786,293.1550940673038
766022.4,273.8761536768002,278.6461830173568,766022.4,273.8761536768002,275.2826291009411,728524.8,269.68012752640016,293.15256487665266
768700.8,273.43319999999983,278.614117129403,768700.8,273.43319999999983,275.2695764154744,731203.2000000001,270.54589292799955,293.15512171503923
771379.2000000001,272.9868000000001,278.57508934599076,771379.2000000001,272.9868000000001,275.2462677260539,733881.6,272.31771801600075,293.1536558445484
774057.6,272.5403248383997,278.5295623273855,774057.6,272.5403248383997,275.2139774631307,734055.6034091924,272.40556299265046,293.15340870194615
776736,272.0963104,278.47699155460214,776736,272.0963104,275.1713408704324,734055.6034091924,272.40556299265046,293.15340870194615
777600,272.04999999999995,278.46249134604676,777600,272.04999999999995,275.1628021240631,734059.5888356916,272.4074663895413,293.1534047709628
777600,272.04999999999995,278.46249134604676,777600,272.04999999999995,275.1628021240631,734059.5888356916,272.4074663895413,293.1534047709628
779414.4,272.04999999999995,278.4402372221333,779414.4,272.04999999999995,275.1599401186501,736560,273.2848571428571,293.2839356930108
782092.8,272.04999999999995,278.40972287151897,782092.8,272.04999999999995,275.1590237911083,739238.4,274.2215455024756,293.3938190510981
784771.2000000001,272.04999999999995,278.379708234502,784771.2000000001,272.04999999999995,275.15818193743127,741916.8,274.84999999999997,293.4709445766432
787449.6,272.38585152000024,278.36563232021274,787449.6,272.38585152000024,275.1859196421977,744595.2000000001,274.84999999999997,293.44777537577056
790128,272.8349140363636,278.3693806659618,790128,272.8349140363636,275.2417271438335,747273.6,274.84999999999997,293.26355391251
792806.4,273.25953229653317,278.37919454761607,792806.4,273.25953229653317,275.3046419763245,749952,274.4391712,293.14245393120086
795484.8,273.17604875093315,278.37136262842944,795484.8,273.17604875093315,275.3309954776181,752630.4,273.15,293.14715496568857
798163.2000000001,271.93661204114323,278.29450968881577,798163.2000000001,271.93661204114323,275.2320075764004,755308.8,273.15,293.1480750586972
800841.6,270.8841313939871,278.1939850854953,800841.6,270.8841313939871,275.10028346370103,756000,273.15,293.1482587835375
803520,270.2107304347826,278.12343044505957,803520,270.2107304347826,275.0137041989202,756000,273.15,293.1482587835375
806198.4,270.29269910149526,278.24321464195623,806198.4,270.29269910149526,275.140056422625,757987.2000000001,273.15,293.1482937056329
806400,270.34999999999997,278.2694478728015,806400,270.34999999999997,275.1681535271533,760665.6,273.40469387093395,293.15058141914085
806400,270.34999999999997,278.2694478728015,806400,270.34999999999997,275.1681535271533,763344,274.23506879999996,293.14859488530124
808876.8,271.56802639360035,278.5113601263549,808876.8,271.56802639360035,275.469876082729,766022.4,273.8761536768002,293.1486532898636
811555.2000000001,272.52519999999976,279.14033139434383,811555.2000000001,272.52519999999976,276.1422196661478,768700.8,273.43319999999983,293.1489140745342
814233.6,273.34360000000044,279.856259339094,814233.6,273.34360000000044,276.8849388923009,771379.2000000001,272.9868000000001,293.1491311135387
816912,274.162,280.60642630261304,816912,274.162,277.65955546552226,774057.6,272.5403248383997,293.1492758358814
819590.4,274.6908195071998,281.32078901221894,819590.4,274.6908195071998,278.38838060859257,776736,272.0963104,293.1496154390669
822268.8,275.07995706880007,281.9796307385857,822268.8,275.07995706880007,279.05156791798015,777600,272.04999999999995,293.150053821989
824947.2000000001,275.3604216990476,282.61342838697425,824947.2000000001,275.3604216990476,279.6863845536076,777600,272.04999999999995,293.150053821989
827625.6,274.8901966933331,283.1314300334683,827625.6,274.8901966933331,280.1708183750859,779414.4,272.04999999999995,293.1501227896125
830304,274.90200457142856,283.54217006923164,830304,274.90200457142856,280.5639379440191,782092.8,272.04999999999995,293.15008474347627
832982.4,274.56952640000037,283.7850307233573,832982.4,274.56952640000037,280.7877573513475,784771.2000000001,272.04999999999995,293.15005750820114
835660.8,273.5323999999996,283.78231990918925,835660.8,273.5323999999996,280.7375327101955,787449.6,272.38585152000024,293.1508254818012
838339.2000000001,272.26760000000036,283.5750917170959,838339.2000000001,272.26760000000036,280.4720424545058,790128,272.8349140363636,293.15065835983154
841017.6,271.0027999999993,283.33917901132634,841017.6,271.0027999999993,280.17386444665146,792806.4,273.25953229653317,293.1503547971595
842400,270.34999999999997,283.213224331201,842400,270.34999999999997,280.0140039118388,795484.8,273.17604875093315,293.14898330344073
842400,270.34999999999997,283.213224331201,842400,270.34999999999997,280.0140039118388,798163.2000000001,271.93661204114323,293.14764365875556
843696,269.7454304,283.2959332283179,843696,269.7454304,280.0555291981322,800841.6,270.8841313939871,293.1489277213304
846374.4,268.61929776280743,283.0944640863556,846374.4,268.61929776280743,279.78227282842,803520,270.2107304347826,293.1507310989472
849052.8,268.2392552533332,282.9078638726352,849052.8,268.2392552533332,279.5560836635577,806198.4,270.29269910149526,293.15680361774685
851731.2000000001,267.46361201852653,282.70815198498997,851731.2000000001,267.46361201852653,279.3071428233766,806400,270.34999999999997,293.1570017520237
854409.6,267.452890342401,282.51582354970975,854409.6,267.452890342401,279.0789484387511,806400,270.34999999999997,293.1570017520237
857088,268.702,282.44132539601577,857088,268.702,279.0598716340035,808876.8,271.56802639360035,293.1587432819254
859766.4,268.25560000000024,282.273990148366,859766.4,268.25560000000024,278.8640558088812,811555.2000000001,272.52519999999976,293.15706042385267
862444.8,267.80919999999986,282.0976699919157,862444.8,267.80919999999986,278.6543749103991,812588.1161349228,272.84081326344864,293.15659934670873
864000,267.54999999999995,281.99332974004506,864000,267.54999999999995,278.5304425229437,812588.1161349228,272.84081326344864,293.15659934670873
864000,267.54999999999995,281.99332974004506,864000,267.54999999999995,278.5304425229437,812591.4387554753,272.8418285086173,293.15660163605867
865123.2000000001,267.66359295999973,281.9259445015641,865123.2000000001,267.66359295999973,278.4564518016112,812591.4387554753,272.8418285086173,293.15660163605867
867801.6,268.81314362880045,281.83856326072896,867801.6,268.81314362880045,278.4112914371093,814233.6,273.34360000000044,293.3417690276346
870480,269.6436,281.7577688906678,870480,269.6436,278.3675544648848,816912,274.162,293.76559963741926
873158.4,270.2153622690907,281.67809121657245,873158.4,270.2153622690907,278.3187857159521,819590.4,274.6908195071998,294.15257253397994
875836.8,270.3979458210909,281.5826063163301,875836.8,270.3979458210909,278.23688199992586,822268.8,275.07995706880007,294.4811768461803
878515.2000000001,270.341270912,281.4770325529998,878515.2000000001,270.341270912,278.1341960799438,824947.2000000001,275.3604216990476,294.78860567156124
881193.6,269.9410779112725,281.3510798517538,881193.6,269.9410779112725,277.9942834870928,827625.6,274.8901966933331,294.95248138399467
883872,269.8527229090909,281.23186891067377,883872,269.8527229090909,277.86968699346795,830304,274.90200457142856,295.03194464461717
886550.4,269.72301365760023,281.1208981363045,886550.4,269.72301365760023,277.7586798116536,832982.4,274.56952640000037,294.94874776847684
889228.8,269.247617468509,280.98397163867173,889228.8,269.247617468509,277.6008936418987,835660.8,273.5323999999996,294.59800407108366
891907.2000000001,269.19022633658176,280.874843542431,891907.2000000001,269.19022633658176,277.4869060207755,838339.2000000001,272.26760000000036,294.0383009735492
892800,269.25,280.84837680519047,892800,269.25,277.46258810094844,841017.6,271.0027999999993,293.4522264736395
892800,269.25,280.84837680519047,892800,269.25,277.46258810094844,842400,270.34999999999997,293.1466978022351
894585.6,269.45124253090927,280.5971930614698,894585.6,269.45124253090927,277.23038261422437,842400,270.34999999999997,293.1466978022351
897264,270.114,280.62298605534863,897264,270.114,277.2870295185786,842428.0143983496,270.33677302850714,293.15282694475866
899942.4,270.9323999999995,280.7819372990081,899942.4,270.9323999999995,277.48409763321683,842428.0143983496,270.33677302850714,293.15282694475866
902620.8,271.7508000000002,281.02897882199943,902620.8,271.7508000000002,277.7678752461047,842431.6270366493,270.3350676283844,293.15349440906874
905299.2000000001,272.56919999999974,281.52206135066973,905299.2000000001,272.56919999999974,278.2895046090253,842431.6270366493,270.3350676283844,293.15349440906874
907977.6,273.4879047201399,282.0402885155315,907977.6,273.4879047201399,278.83580988479264,843696,269.7454304,293.1411486748271
910656,275.2691257043478,282.62490855854304,910656,275.2691257043478,279.49199536777047,846374.4,268.61929776280743,293.14433156928146
913334.4,276.6048058220117,283.19666074496376,913334.4,276.6048058220117,280.1264978235481,849052.8,268.2392552533332,293.14684056195904
916012.8,277.5760685312001,283.7089902766382,916012.8,277.5760685312001,280.6885867244278,851731.2000000001,267.46361201852653,293.1467134050683
918691.2000000001,277.3388000000002,284.0826628099887,918691.2000000001,277.3388000000002,281.0653180300274,854409.6,267.452890342401,293.1518934834748
921369.6,276.52039999999954,284.2224104613681,921369.6,276.52039999999954,281.1734697693989,857088,268.702,293.14806684853215
924048,275.702,284.13686169583946,924048,275.702,281.06227189726866,859766.4,268.25560000000024,293.1486192150589
926726.4,275.15505752997643,283.98496793575305,926726.4,275.15505752997643,280.89381338803696,862444.8,267.80919999999986,293.1489275628742
928800,275.34999999999997,283.9007482085681,928800,275.34999999999997,280.8269113052989,864000,267.54999999999995,293.1490616692838
928800,275.34999999999997,283.9007482085681,928800,275.34999999999997,280.8269113052989,864000,267.54999999999995,293.1490616692838
929404.8,275.4338582518418,284.03129909984597,929404.8,275.4338582518418,280.960891104502,865123.2000000001,267.66359295999973,293.1511144023107
932083.2000000001,275.91965863303517,284.0482554061506,932083.2000000001,275.91965863303517,281.00794605302724,867801.6,268.81314362880045,293.15107833861174
934761.6,275.9509847156363,283.9975758572048,934761.6,275.9509847156363,280.9769172149594,870480,269.6436,293.1509030776796
937440,276.1674545454545,283.9485837156057,937440,276.1674545454545,280.9488906564702,873158.4,270.2153622690907,293.15008689573904
940118.4,276.3736613930442,283.9175310677418,940118.4,276.3736613930442,280.94999558034493,875836.8,270.3979458210909,293.14977684733265
942796.8,275.4330482831741,283.8172936604737,942796.8,275.4330482831741,280.8236561416901,878515.2000000001,270.341270912,293.14943271563004
945475.2000000001,275.0383286497883,283.7265734005774,945475.2000000001,275.0383286497883,280.72195334967915,881193.6,269.9410779112725,293.14922085030116
948153.6,274.6241586724569,283.63611302038,948153.6,274.6241586724569,280.6223394909351,883872,269.8527229090909,293.1501653335731
950400,274.25,283.5532415838424,950400,274.25,280.5284082563362,886550.4,269.72301365760023,293.14923170432786
950400,274.25,283.5532415838424,950400,274.25,280.5284082563362,889228.8,269.247617468509,293.1497438114233
950832,274.1993572571428,283.53757199354527,950832,274.1993572571428,280.51100330955916,891907.2000000001,269.19022633658176,293.1505774728179
953510.4,274.2189386569142,283.4573535039724,953510.4,274.2189386569142,280.43566785294115,892800,269.25,293.1509901777574
956188.8,274.5254240000001,283.39834996235084,956188.8,274.5254240000001,280.397293640695,892800,269.25,293.1509901777574
958867.2000000001,275.3573164799996,283.37259276305275,958867.2000000001,275.3573164799996,280.4166606002393,894585.6,269.45124253090927,293.15190344113734
961545.6,276.55705741265496,283.39335104305496,961545.6,276.55705741265496,280.5123192156919,897264,270.114,293.15425475387474
964224,277.05604625454544,283.39379785432646,964224,277.05604625454544,280.5613700753765,899942.4,270.9323999999995,293.1535853505013
966902.4,276.78731898026695,283.3545885763725,966902.4,276.78731898026695,280.5342835864669,902620.8,271.7508000000002,293.1550434810045
969580.8,276.0777383679997,283.2823873543488,969580.8,276.0777383679997,280.44925726303325,905299.2000000001,272.56919999999974,293.1555402282326
972259.2000000001,275.3078990080001,283.18817306897466,972259.2000000001,275.3078990080001,280.32973254407125,907372.6309116432,273.2082094351314,293.15389269744406
974937.6,274.94177219531014,283.1150287535844,974937.6,274.94177219531014,280.249301408697,907372.6309116432,273.2082094351314,293.15389269744406
977616,274.5049672214559,283.114412482988,977616,274.5049672214559,280.2356251958191,907376.4945172933,273.2096337092107,293.15390134483
979200,274.25,283.16705795829387,979200,274.25,280.2755218957699,907376.4945172933,273.2096337092107,293.15390134483
979200,274.25,283.16705795829387,979200,274.25,280.2755218957699,907977.6,273.4879047201399,293.1831470870162
980294.4,274.5562598143991,283.0416255335943,980294.4,274.5562598143991,280.1601606289035,910656,275.2691257043478,293.52565059772013
982972.8,275.95,283.1883894622826,982972.8,275.95,280.38478440371273,913334.4,276.6048058220117,293.86231118163636
985651.2000000001,275.95,283.1419658861886,985651.2000000001,275.95,280.3562120440318,916012.8,277.5760685312001,294.13295774587647
988329.6,275.95,283.14295404991174,988329.6,275.95,280.36974116011623,918691.2000000001,277.3388000000002,294.2242992765836
991008,275.95,283.16609243868504,991008,275.95,280.40382128181096,921369.6,276.52039999999954,294.05292095229885
993686.4,275.95,283.20429070408164,993686.4,275.95,280.4516921312162,924048,275.702,293.66810255526383
996364.8,275.95,283.2486290850214,996364.8,275.95,280.5050428600327,926726.4,275.15505752997643,293.2321855718487
999043.2000000001,276.2380724247271,283.3105487719312,999043.2000000001,276.2380724247271,280.5849158086041,928800,275.34999999999997,293.1457327734964
1001721.6,276.2707934463995,283.3482941804388,1001721.6,276.2707934463995,280.643043057115,928800,275.34999999999997,293.1457327734964
1004400,275.34999999999997,283.2813254831444,1004400,275.34999999999997,280.54305212409525,929404.8,275.4338582518418,293.1435671930181
1007078.4,275.0428982581197,283.19858667878367,1007078.4,275.0428982581197,280.45168553819803,932083.2000000001,275.91965863303517,293.14719462622116
1009756.8,274.3276488155426,283.0666553972974,1009756.8,274.3276488155426,280.2979965937302,934761.6,275.9509847156363,293.1475270592916
1012435.2000000001,273.4870110670132,282.9006193952731,1012435.2000000001,273.4870110670132,280.09844589771984,937440,276.1674545454545,293.1493505397303
1015113.6,272.58195767688255,282.721180378484,1015113.6,272.58195767688255,279.8800861236775,940118.4,276.3736613930442,293.147987407306
1015200,272.54999999999995,282.715081976252,1015200,272.54999999999995,279.87256282202026,942796.8,275.4330482831741,293.1480615546611
1015200,272.54999999999995,282.715081976252,1015200,272.54999999999995,279.87256282202026,945475.2000000001,275.0383286497883,293.1491071712503
1017792,270.5792945454545,282.7137892123486,1017792,270.5792945454545,279.77338925950835,948153.6,274.6241586724569,293.1491094144061
1020470.4,268.97695329645785,282.4863342077039,1020470.4,268.97695329645785,279.4491197026233,950400,274.25,293.14935588066066
1023148.8,267.8804207798854,282.273895373117,1023148.8,267.8804207798854,279.16384520426595,950400,274.25,293.14935588066066
1025827.2000000001,267.08371735040015,282.0666104595729,1025827.2000000001,267.08371735040015,278.8951915308086,950832,274.1993572571428,293.1495325782035
1028505.6000000001,266.62445873038934,281.87244289925417,1028505.6000000001,266.62445873038934,278.65532956015596,953510.4,274.2189386569142,293.1503325095283
1031184,266.2273509565217,281.67913280892014,1031184,266.2273509565217,278.4198241720354,956188.8,274.5254240000001,293.1507941432377
1033862.4,265.6836458240009,281.48176023293263,1033862.4,265.6836458240009,278.17879246092565,958867.2000000001,275.3573164799996,293.151995484493
1036540.8,263.77981115547806,281.18991323402884,1036540.8,263.77981115547806,277.77030464449507,961545.6,276.55705741265496,293.1509408825185
1036800,263.75,281.1644303163873,1036800,263.75,277.73711279808623,964224,277.05604625454544,293.1497907752072
1036800,263.75,281.1644303163873,1036800,263.75,277.73711279808623,966902.4,276.78731898026695,293.14890315462975
1039219.2000000001,263.75,280.97397169107956,1039219.2000000001,263.75,277.5139909999789,969580.8,276.0777383679997,293.1483877415651
1041897.6000000001,263.75,280.7751246277166,1041897.6000000001,263.75,277.2870295296645,972259.2000000001,275.3078990080001,293.149457425836
1044576,263.7171838117647,280.57870064201296,1044576,263.7171838117647,277.063758368539,974937.6,274.94177219531014,293.1502423668872
1047254.4,263.1959852378355,280.3574183040006,1047254.4,263.1959852378355,276.79435213929276,977616,274.5049672214559,293.15119647723697
1049932.8,263.1762122556235,280.15187706236935,1049932.8,263.1762122556235,276.5576754834281,979200,274.25,293.15229715124195
1052611.2,262.7191701217885,279.9408306059233,1052611.2,262.7191701217885,276.3084409595076,979200,274.25,293.15229715124195
1055289.6,262.04999999999995,279.69142319561377,1055289.6,262.04999999999995,275.9949983285933,980294.4,274.5562598143991,293.1554583998989
1057968,262.04999999999995,279.4849796574836,1057968,262.04999999999995,275.76215951471227,982972.8,275.95,293.1493560970166
1060646.4000000001,262.04999999999995,279.2830222782581,1060646.4000000001,262.04999999999995,275.53654891095346,985651.2000000001,275.95,293.14985109754514
1063324.8,262.04999999999995,279.1081839051727,1063324.8,262.04999999999995,275.33854613159343,988329.6,275.95,293.1502417667507
1065600,262.04999999999995,279.0996510646717,1065600,262.04999999999995,275.30687527670517,991008,275.95,293.15041774182
1065600,262.04999999999995,279.0996510646717,1065600,262.04999999999995,275.30687527670517,993686.4,275.95,293.1503721309295
1066003.2,262.0717267983058,279.0048554347552,1066003.2,262.0717267983058,275.2085989166887,996364.8,275.95,293.1504162522541
1068681.6,262.9311107297888,279.2039666501993,1068681.6,262.9311107297888,275.4113052011824,999043.2000000001,276.2380724247271,293.15101815787773
1071360,264.2360705882353,279.6955005233682,1071360,264.2360705882353,275.91943226241125,1001721.6,276.2707934463995,293.14817997293443
1074038.4000000001,265.2283999999995,280.2712169880579,1074038.4000000001,265.2283999999995,276.50199718294255,1004400,275.34999999999997,293.1483455269416
1076716.8,266.0468000000002,280.8634133517482,1076716.8,266.0468000000002,277.0884445575946,1007078.4,275.0428982581197,293.148621253295
1079395.2,266.86519999999973,281.43521161169053,1079395.2,266.86519999999973,277.655879645903,1009756.8,274.3276488155426,293.14797333281143
1082073.6,267.6836000000004,281.93314173408095,1082073.6,267.6836000000004,278.15522682614227,1012435.2000000001,273.4870110670132,293.14832325528477
1084752,268.0724661333333,282.19808248821806,1084752,268.0724661333333,278.4203945811247,1015113.6,272.58195767688255,293.1484106062261
1087430.4000000001,267.0336581888,282.21158175970874,1087430.4000000001,267.0336581888,278.3674776804665,1015200,272.54999999999995,293.14840661225156
1090108.8,267.17696330239994,282.331651226135,1090108.8,267.17696330239994,278.46692134007816,1015200,272.54999999999995,293.14840661225156
1092787.2,266.4428000000002,282.10574051731675,1092787.2,266.4428000000002,278.2018266963375,1017792,270.5792945454545,293.1461491948473
1095465.6,265.6243999999995,281.83285570279145,1095465.6,265.6243999999995,277.8817116816283,1020470.4,268.97695329645785,293.1482923144126
1098144,264.80974776470583,281.556193196953,1098144,264.80974776470583,277.5548834683433,1023148.8,267.8804207798854,293.14901663214624
1100822.4000000001,264.8355360301175,281.3076959527267,1100822.4000000001,264.8355360301175,277.28874936767215,1025827.2000000001,267.08371735040015,293.14966272649673
1101600,264.84999999999997,281.2418105265148,1101600,264.84999999999997,277.22210113058884,1028505.6000000001,266.62445873038934,293.1498403281116
1101600,264.84999999999997,281.2418105265148,1101600,264.84999999999997,277.22210113058884,1031184,266.2273509565217,293.1498967442519
1103500.8,264.50199229289393,281.2848280310769,1103500.8,264.50199229289393,277.23548946205045,1033862.4,265.6836458240009,293.1480445586099
1106179.2,264.5425475327996,281.08229748548314,1106179.2,264.5425475327996,277.00911071498626,1036540.8,263.77981115547806,293.14918152337486
1108857.6,265.95460563116893,280.98353470891396,1108857.6,265.95460563116893,276.97078703087186,1036800,263.75,293.1501270877907
1111536,265.90972987012987,280.8240503038886,1111536,265.90972987012987,276.81103134324695,1036800,263.75,293.1501270877907
1114214.4000000001,266.250905960727,280.6764208689037,1114214.4000000001,266.250905960727,276.6727743235128,1039219.2000000001,263.75,293.15058410975973
1116892.8,266.45,280.5383959079765,1116892.8,266.45,276.547382891099,1041897.6000000001,263.75,293.150396147327
1119571.2,266.45,280.38848458724334,1119571.2,266.45,276.39856035326153,1044576,263.7171838117647,293.14990300878844
1122249.6,266.45,280.24074633528846,1122249.6,266.45,276.2526215678009,1047254.4,263.1959852378355,293.1494999826556
1123200,266.45,280.18887349142193,1123200,266.45,276.201586065417,1049932.8,263.1762122556235,293.1504546644175
1123200,266.45,280.18887349142193,1123200,266.45,276.201586065417,1052611.2,262.7191701217885,293.1483250881149
1124928,266.2762272,280.0887615065288,1124928,266.2762272,276.09761782155334,1055289.6,262.04999999999995,293.1504167351673
1127606.4000000001,265.82314009884465,279.9156170001958,1127606.4000000001,265.82314009884465,275.90495096545806,1057968,262.04999999999995,293.1502490721959
1130284.8,265.3658612788824,279.73732667402646,1130284.8,265.3658612788824,275.7051023367247,1060646.4000000001,262.04999999999995,293.15018150912596
1132963.2,267.88967533155994,279.6964592010346,1132963.2,267.88967533155994,275.7598142923003,1063324.8,262.04999999999995,293.1515660094061
1135641.6,269.03213354496006,279.6847685877728,1135641.6,269.03213354496006,275.84115394680015,1065600,262.04999999999995,293.1553164056009
1138320,268.44559111111107,279.56713201019346,1138320,268.44559111111107,275.72249486904593,1065600,262.04999999999995,293.1553164056009
1140998.4000000001,267.1189832152183,279.3822038273369,1140998.4000000001,267.1189832152183,275.48703106184126,1066003.2,262.0717267983058,293.1453632424377
1143676.8,266.3702251775999,279.20757709672785,1143676.8,266.3702251775999,275.27978124063833,1068681.6,262.9311107297888,293.158017119784
1146355.2,266.90030672164545,279.09640375383236,1146355.2,266.90030672164545,275.19198363179,1071360,264.2360705882353,293.1576915493443
1149033.6,267.7585884205578,279.0298825342225,1149033.6,267.7585884205578,275.17694836195307,1074038.4000000001,265.2283999999995,293.15529458874715
1151712,268.6630726962637,279.0176744359267,1151712,268.6630726962637,275.22231820907854,1076132.5117487188,265.8682674787755,293.1540994861363
1152000,268.75,279.0208912580022,1152000,268.75,275.23136788730466,1076132.5117487188,265.8682674787755,293.1540994861363
1152000,268.75,279.0208912580022,1152000,268.75,275.23136788730466,1076136.33637011,265.8694361130893,293.1540996156873
1154390.4000000001,268.3428268642466,278.7785225687653,1154390.4000000001,268.3428268642466,275.00584068829767,1076136.33637011,265.8694361130893,293.1540996156873
1157068.8,268.3936406272001,278.7398487382287,1157068.8,268.3936406272001,274.9734364140891,1076716.8,266.0468000000002,293.1772440531032
1159747.2,268.7639455822032,278.75223995237735,1159747.2,268.7639455822032,275.0204346856491,1079395.2,266.86519999999973,293.3936583982543
1162425.6,268.7289394193797,278.74878078626136,1162425.6,268.7289394193797,275.0304202430677,1082073.6,267.6836000000004,293.55928650493456
1165104,269.0846618181818,278.786640023699,1165104,269.0846618181818,275.0958095672816,1084752,268.0724661333333,293.49882328075324
1167782.4000000001,269.24432294400003,278.8314447274722,1167782.4000000001,269.24432294400003,275.16603967543233,1087430.4000000001,267.0336581888,293.14220987612475
1170460.8,269.3174567261092,279.1210418044986,1170460.8,269.3174567261092,275.462124804031,1090108.8,267.17696330239994,293.14439744808504
1173139.2,269.774425746618,279.7478713623016,1173139.2,269.774425746618,276.09263269443437,1092787.2,266.4428000000002,293.14363156166837
1175817.6,270.1979114240002,280.1777313304063,1175817.6,270.1979114240002,276.53389362708873,1095465.6,265.6243999999995,293.14557737822736
1178496,270.1924191168831,280.4027697650553,1178496,270.1924191168831,276.7650949892891,1098144,264.80974776470583,293.14667794337015
1181174.4000000001,269.08395512785523,280.3974319005119,1181174.4000000001,269.08395512785523,276.7165238300311,1100822.4000000001,264.8355360301175,293.14912619575045
1183852.8,267.7788148526542,280.21536830650246,1183852.8,267.7788148526542,276.47902113299745,1101600,264.84999999999997,293.1487513684946
1186531.2,266.8224394914911,279.97479956721395,1186531.2,266.8224394914911,276.195746266985,1101600,264.84999999999997,293.1487513684946
1188000,266.45,279.8501306511496,1188000,266.45,276.05387049496727,1103500.8,264.50199229289393,293.14768013956035
1188000,266.45,279.8501306511496,1188000,266.45,276.05387049496727,1106179.2,264.5425475327996,293.1514386020046
